ID_mesh	Pais	Categoria	Nome	Year	0	3	11	12	15	33	4	41
117	Brasil	Terra Indígena	Uaçá I e II	2021	NA	27857	NA	32	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1985	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1986	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1987	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1988	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1989	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1990	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1991	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1992	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1993	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1994	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1995	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1996	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1997	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1998	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	1999	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2000	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2001	NA	27838	51	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2002	NA	27760	124	5	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2003	NA	27760	124	5	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2004	NA	27505	384	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2005	NA	27802	87	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2006	NA	27802	87	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2007	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2008	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2009	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2010	NA	27853	36	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2011	NA	27883	6	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2012	NA	27883	6	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2013	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2014	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2015	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2016	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2017	NA	27860	29	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2018	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2019	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2020	NA	27889	NA	NA	NA	NA	NA	NA
118	Brasil	Terra Indígena	Uaçá I e II	2021	NA	27889	NA	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1985	NA	27883	6	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1986	NA	27883	6	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1987	NA	27883	6	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1988	NA	27878	11	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1989	NA	27878	11	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1990	NA	27878	11	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1991	NA	27878	11	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1992	NA	27878	11	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1993	NA	27878	11	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1994	NA	27878	11	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1995	NA	27878	11	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1996	NA	27878	11	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1997	NA	27878	11	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1998	NA	27870	19	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	1999	NA	27870	19	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2000	NA	27870	19	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2001	NA	27860	29	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2002	NA	27879	10	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2003	NA	27879	10	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2004	NA	27618	271	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2005	NA	27756	133	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2006	NA	27756	133	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2007	NA	27889	NA	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2008	NA	27889	NA	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2009	NA	27807	82	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2010	NA	27788	101	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2011	NA	27806	83	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2012	NA	27806	83	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2013	NA	27889	NA	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2014	NA	27889	NA	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2015	NA	27889	NA	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2016	NA	27889	NA	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2017	NA	27889	NA	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2018	NA	27889	NA	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2019	NA	27889	NA	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2020	NA	27889	NA	NA	NA	NA	NA	NA
119	Brasil	Terra Indígena	Uaçá I e II	2021	NA	27889	NA	NA	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1985	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1986	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1987	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1988	NA	27870	5	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1989	NA	27870	5	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1990	NA	27870	5	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1991	NA	27870	5	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1992	NA	27870	5	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1993	NA	27870	5	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1994	NA	27870	5	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1995	NA	27870	5	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1996	NA	27870	5	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1997	NA	27870	5	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1998	NA	27870	5	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	1999	NA	27870	5	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2000	NA	27870	5	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2001	NA	27851	24	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2002	NA	27815	60	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2003	NA	27815	60	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2004	NA	27499	376	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2005	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2006	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2007	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2008	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2009	NA	27860	15	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2010	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2011	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2012	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2013	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2014	NA	27868	NA	21	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2015	NA	27873	NA	16	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2016	NA	27871	NA	18	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2017	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2018	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2019	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2020	NA	27875	NA	14	NA	NA	NA	NA
120	Brasil	Terra Indígena	Uaçá I e II	2021	NA	27875	NA	14	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1985	NA	25872	42	1975	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1986	NA	25872	42	1975	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1987	NA	25872	42	1975	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1988	NA	25362	42	2485	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1989	NA	25362	42	2485	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1990	NA	25362	42	2485	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1991	NA	25362	42	2485	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1992	NA	24668	42	3179	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1993	NA	24668	42	3179	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1994	NA	24668	42	3179	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1995	NA	24668	42	3179	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1996	NA	24668	42	3179	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1997	NA	24668	42	3179	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1998	NA	25466	42	2381	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	1999	NA	25466	48	2375	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2000	NA	25468	44	2377	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2001	NA	25752	41	2096	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2002	NA	25776	35	2078	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2003	NA	25776	35	2078	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2004	NA	25742	50	2097	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2005	NA	27135	8	746	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2006	NA	27135	8	746	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2007	NA	27003	8	878	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2008	NA	26967	NA	922	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2009	NA	25877	NA	2012	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2010	NA	25789	NA	2100	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2011	NA	25254	NA	2635	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2012	NA	25254	NA	2635	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2013	NA	26474	NA	1415	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2014	NA	26556	NA	1333	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2015	NA	26948	NA	941	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2016	NA	27251	NA	638	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2017	NA	27176	NA	713	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2018	NA	26962	NA	927	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2019	NA	27432	NA	457	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2020	NA	27432	NA	457	NA	NA	NA	NA
121	Brasil	Terra Indígena	Uaçá I e II	2021	NA	25963	NA	1926	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1985	NA	6334	54	21501	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1986	NA	6334	54	21501	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1987	NA	6260	857	20772	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1988	NA	6044	81	21764	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1989	NA	6044	81	21764	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1990	NA	6044	81	21764	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1991	NA	5986	349	21554	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1992	NA	5239	130	22520	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1993	NA	5239	130	22520	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1994	NA	5239	130	22520	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1995	NA	5239	130	22520	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1996	NA	5239	130	22520	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1997	NA	5237	313	21688	NA	651	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1998	NA	5869	121	21899	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	1999	NA	5733	627	20065	NA	1464	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2000	NA	5664	2021	18188	NA	2016	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2001	NA	6445	76	21241	NA	127	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2002	NA	6554	581	20646	NA	108	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2003	NA	6550	1730	17656	NA	1953	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2004	NA	7310	648	19492	NA	439	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2005	NA	7773	1114	17885	NA	1117	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2006	NA	7724	966	17605	NA	1594	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2007	NA	7686	927	18344	NA	932	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2008	NA	7518	62	20128	NA	181	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2009	NA	5712	143	21937	NA	97	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2010	NA	6918	2093	17625	NA	1253	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2011	NA	6823	4305	14879	NA	1882	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2012	NA	6858	181	20682	NA	168	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2013	NA	7382	578	19852	NA	77	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2014	NA	6885	62	20937	NA	5	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2015	NA	7169	732	19920	NA	68	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2016	NA	7579	127	20183	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2017	NA	7518	21	20350	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2018	NA	7895	22	19972	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2019	NA	8306	63	19520	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2020	NA	8363	39	19487	NA	NA	NA	NA
122	Brasil	Terra Indígena	Uaçá I e II	2021	NA	6569	38	21282	NA	NA	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1985	NA	2915	156	24812	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1986	NA	2915	156	24812	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1987	NA	2868	1226	23789	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1988	NA	2832	143	24908	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1989	NA	2832	143	24908	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1990	NA	2832	143	24908	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1991	NA	2797	1486	23600	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1992	NA	2819	144	24920	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1993	NA	2819	144	24920	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1994	NA	2819	144	24920	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1995	NA	2819	144	24920	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1996	NA	2819	144	24920	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1997	NA	2806	234	24443	NA	406	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1998	NA	2818	148	24917	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	1999	NA	2773	173	24646	NA	297	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2000	NA	2512	1275	22460	NA	1642	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2001	NA	2453	896	23824	NA	716	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2002	NA	2582	1026	23825	NA	456	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2003	NA	2617	429	23720	NA	1123	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2004	NA	2300	1489	23723	NA	377	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2005	NA	2900	3116	20617	NA	1256	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2006	NA	2937	3399	19503	NA	2050	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2007	NA	2869	1013	21967	NA	2040	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2008	NA	2918	536	23611	NA	824	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2009	NA	2472	18	25186	NA	213	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2010	NA	2870	1317	22646	NA	1056	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2011	NA	2714	2268	21440	NA	1467	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2012	NA	2796	213	24650	NA	230	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2013	NA	2949	87	24793	NA	60	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2014	NA	2834	122	24916	NA	17	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2015	NA	2812	770	24297	NA	10	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2016	NA	2909	348	24626	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2017	NA	2726	453	24704	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2018	NA	3001	307	24575	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2019	NA	3027	607	24249	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2020	NA	3026	651	24206	NA	6	NA	NA
123	Brasil	Terra Indígena	Uaçá I e II	2021	NA	2871	676	24328	NA	14	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1985	NA	5995	1485	20267	NA	142	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1986	NA	5995	1485	20267	NA	142	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1987	NA	5572	4688	17491	NA	138	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1988	NA	5575	1779	20397	NA	138	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1989	NA	5575	1779	20397	NA	138	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1990	NA	5575	1779	20397	NA	138	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1991	NA	5091	5648	17012	NA	138	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1992	NA	5549	2041	20161	NA	138	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1993	NA	5549	2041	20161	NA	138	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1994	NA	5549	2041	20161	NA	138	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1995	NA	5549	2041	20161	NA	138	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1996	NA	5549	2041	20161	NA	138	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1997	NA	5519	2058	20005	NA	307	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1998	NA	5529	2043	20161	NA	156	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	1999	NA	5230	1915	17845	NA	2899	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2000	NA	5056	3984	14987	NA	3862	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2001	NA	4563	2309	17865	NA	3152	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2002	NA	4862	2615	17906	NA	2506	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2003	NA	4894	1848	18423	NA	2724	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2004	NA	4283	2627	19503	NA	1476	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2005	NA	5255	4406	16424	NA	1804	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2006	NA	5436	3194	15069	NA	4190	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2007	NA	5618	2826	14930	NA	4515	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2008	NA	5681	2747	16219	NA	3242	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2009	NA	4027	880	21738	NA	1244	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2010	NA	4974	1989	18567	NA	2359	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2011	NA	5080	3556	15808	NA	3445	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2012	NA	5233	1665	19367	NA	1624	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2013	NA	5834	381	21112	NA	562	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2014	NA	5652	461	21441	NA	335	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2015	NA	5314	4084	18127	NA	364	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2016	NA	5509	2202	20026	NA	152	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2017	NA	5576	1900	20273	NA	140	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2018	NA	5900	2135	19714	NA	140	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2019	NA	5825	3643	18280	NA	141	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2020	NA	5870	3600	18280	NA	139	NA	NA
124	Brasil	Terra Indígena	Uaçá I e II	2021	NA	5633	3706	18396	NA	154	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1985	NA	21679	23	6187	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1986	NA	21679	23	6187	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1987	NA	21663	506	5720	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1988	NA	21634	59	6196	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1989	NA	21634	59	6196	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1990	NA	21634	59	6196	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1991	NA	21632	616	5641	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1992	NA	21568	81	6240	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1993	NA	21568	81	6240	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1994	NA	21568	81	6240	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1995	NA	21568	81	6240	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1996	NA	21568	81	6240	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1997	NA	21568	81	6240	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1998	NA	21568	81	6240	NA	NA	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	1999	NA	21557	82	6096	NA	154	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	2000	NA	21529	394	4973	NA	993	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	2001	NA	21553	452	5597	NA	287	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	2002	NA	21636	1433	4656	NA	164	NA	NA
125	Brasil	Terra Indígena	Uaçá I e II	2003	NA	21617	1006	4545	NA	721	NA	NA
